Mwidth,h,snapshot,cell,t,center_index,relative_center_cells,A,A_over_h2,profile_relL2,correlation
1006,0.012491422081867964,707,1414,17.662870823761303,2382.9398357956184,278.68983579561836,1.8328141530679915e-05,0.11746126217642436,0.001801672023116508,0.9999983769876432
1006,0.012491422081867964,708,1416,17.687853667925037,2385.763113423731,281.51311342373083,1.8328141916112144e-05,0.11746126464657967,0.0018016527867694913,0.9999983770223009
1006,0.012491422081867964,709,1418,17.712836512088774,2388.5863910873,284.33639108729994,1.8328141749081112e-05,0.11746126357611239,0.0018016579320043967,0.9999983770130311
1006,0.012491422081867964,710,1420,17.73781935625251,2391.40966867572,287.1596686757198,1.8328141456737492e-05,0.11746126170254269,0.001801660047951198,0.999998377009219
1006,0.012491422081867964,711,1422,17.762802200416246,2394.2329463049427,289.98294630494274,1.832814198429782e-05,0.11746126508356755,0.0018016469469658083,0.999998377032822
1256,0.010005072145190424,227,454,4.542302753916452,2663.357686172149,36.10768617214899,6.6018229423894315e-06,0.06595130953333689,0.005265372753837104,0.9999861378288017
1256,0.010005072145190424,228,456,4.562312898206834,2664.0775130247403,36.827513024740256,6.601828158160499e-06,0.0659513616381775,0.005356241810512491,0.9999856552339474
1256,0.010005072145190424,229,458,4.582323042497214,2664.7973420990443,37.54734209904427,6.601832385926071e-06,0.06595140387297815,0.005448648846387355,0.9999851560027022
1256,0.010005072145190424,230,460,4.602333186787595,2665.517172920406,38.26717292040621,6.601835735469597e-06,0.0659514373344605,0.005542628412275772,0.9999846395171696
1256,0.010005072145190424,231,462,4.622343331077976,2666.237005488346,38.98700548834586,6.601838670121189e-06,0.0659514666512291,0.0024954019969083735,0.99999688647959
1256,0.010005072145190424,232,464,4.642353475368357,2666.9568388029033,39.70683880290335,6.601840942186513e-06,0.06595148934885137,0.002537082326799448,0.9999967816014543
1256,0.010005072145190424,233,466,4.662363619658738,2667.67667307635,40.4266730763502,6.601842711687441e-06,0.06595150702592396,0.0025794776873131952,0.9999966731418962
1256,0.010005072145190424,234,468,4.682373763949118,2668.39650820106,41.14650820105999,6.601844272565185e-06,0.06595152261887945,0.0012424114337490795,0.9999992282066168
1256,0.010005072145190424,235,470,4.7023839082395,2669.1163437858413,41.86634378584131,6.601845349819771e-06,0.06595153338050563,0.001259931827557198,0.9999992062855803
1256,0.010005072145190424,236,472,4.72239405252988,2669.8361798356464,42.58617983564636,6.601846397474416e-06,0.06595154384643245,0.0012777749917110618,0.9999991836452022
1256,0.010005072145190424,237,474,4.742404196820261,2670.55601624333,43.30601624332985,6.601847129855282e-06,0.06595155116281727,0.0012959595105053513,0.9999991602441208
