label,time,step,c0,kind,h,kappa,dt,compacton_speed,max_ahead_HP_over_h2,best_fit_relL2,best_fit_corr,best_fit_A_over_h2,best_fit_center_ahead
c0_half,22.54,22540,0.5,abs,0.02,20.0,0.001,0.5,0.003450177404178649,0.662898307091823,0.7487094459500262,0.002411515355817888,3.412359960212317
c0_half,22.56,22560,0.5,abs,0.02,20.0,0.001,0.5,0.0026406070658588957,,,,
c0_half,22.580000000000002,22580,0.5,abs,0.02,20.0,0.001,0.5,0.0016773697036593703,,,,
c0_half,22.6,22600,0.5,abs,0.02,20.0,0.001,0.5,0.0020399138412670577,,,,
c0_half,22.62,22620,0.5,abs,0.02,20.0,0.001,0.5,0.001190500938112055,,,,
c0_half,22.64,22640,0.5,abs,0.02,20.0,0.001,0.5,0.0009978063384270184,,,,
c0_half,22.66,22660,0.5,abs,0.02,20.0,0.001,0.5,0.002322785708371604,,,,
c0_half,22.68,22680,0.5,abs,0.02,20.0,0.001,0.5,0.0009575455256739571,,,,
c0_half,22.7,22700,0.5,abs,0.02,20.0,0.001,0.5,0.002832913371571109,,,,
c0_half,22.72,22720,0.5,abs,0.02,20.0,0.001,0.5,0.001438158566835061,,,,
c0_half,22.740000000000002,22740,0.5,abs,0.02,20.0,0.001,0.5,0.003967718481704095,0.5405099060003934,0.8413376501235671,0.0030531788905868353,3.431305817059247
c0_half,22.76,22760,0.5,abs,0.02,20.0,0.001,0.5,0.0011405089791679285,,,,
c0_half,22.78,22780,0.5,abs,0.02,20.0,0.001,0.5,0.0048041836084528125,0.6305829935081932,0.776121825680895,0.0032250889477187673,3.439141051590809
c0_half,22.8,22800,0.5,abs,0.02,20.0,0.001,0.5,0.0020799142082848594,,,,
c0_half,22.82,22820,0.5,abs,0.02,20.0,0.001,0.5,0.004790709656622699,0.5913877351049988,0.8063873428863948,0.0034595890431948608,3.438415342699539
c0_half,22.84,22840,0.5,abs,0.02,20.0,0.001,0.5,0.0018911064748901522,,,,
c0_half,22.86,22860,0.5,abs,0.02,20.0,0.001,0.5,0.00397902064297391,0.4890831110721338,0.8722371870449018,0.0029994908922393914,3.43674617458295
c0_half,22.88,22880,0.5,abs,0.02,20.0,0.001,0.5,0.001953817551036007,,,,
c0_half,22.900000000000002,22900,0.5,abs,0.02,20.0,0.001,0.5,0.004964106089557566,0.7205800160793818,0.6933717909080509,0.002928668439744451,3.447417663030972
c0_half,22.92,22920,0.5,abs,0.02,20.0,0.001,0.5,0.0038089403675209844,0.7138104654631541,0.7003389318003642,0.002518232494735882,3.4034592532292223
c0_half,22.94,22940,0.5,abs,0.02,20.0,0.001,0.5,0.007080132234575858,0.6228273431853881,0.7823593167979984,0.0048862219897351615,3.4376758908837886
c0_half,22.96,22960,0.5,abs,0.02,20.0,0.001,0.5,0.002944492678222751,,,,
c0_half,22.98,22980,0.5,abs,0.02,20.0,0.001,0.5,0.007588263370326111,0.5552440730699398,0.8316874529056597,0.0054483956678795875,3.426995655933606
c0_half,23.0,23000,0.5,abs,0.02,20.0,0.001,0.5,0.003284002032055433,0.8523889595005469,0.5229082727606962,0.0016646111757079697,3.4628777020464057
c0_half,23.02,23020,0.5,abs,0.02,20.0,0.001,0.5,0.0064079475883806886,0.5693694504774984,0.822081765314711,0.004628966245463647,3.421284217768566
c0_half,23.04,23040,0.5,abs,0.02,20.0,0.001,0.5,0.003624994157292944,0.7999950883717699,0.6000065487817978,0.0019137996656060211,3.463046050276869
c0_half,23.06,23060,0.5,abs,0.02,20.0,0.001,0.5,0.0066756500358758205,0.654090146553786,0.7564166049084637,0.004453098903341147,3.4309324911673187
c0_half,23.080000000000002,23080,0.5,abs,0.02,20.0,0.001,0.5,0.003091165516522406,0.9322528232648958,0.3618075089251617,0.001279904918526893,3.4787881194069357
c0_half,23.1,23100,0.5,abs,0.02,20.0,0.001,0.5,0.007545910407526669,0.5759861381287923,0.8174594599632934,0.005373988993405132,3.4287457408230466
c0_half,23.12,23120,0.5,abs,0.02,20.0,0.001,0.5,0.003866667889911639,0.8661768152184866,0.4997376559535613,0.0018376844959877988,3.467547624543869
c0_half,23.14,23140,0.5,abs,0.02,20.0,0.001,0.5,0.00728100056885716,0.5706952890289697,0.8211619128284878,0.005178013399481698,3.4265141728578996
c0_half,23.16,23160,0.5,abs,0.02,20.0,0.001,0.5,0.003534535482061721,0.8573853648049264,0.5146749811466681,0.0017101415308594793,3.46554740085751
c0_half,23.18,23180,0.5,abs,0.02,20.0,0.001,0.5,0.007142477031986984,0.6212422561559542,0.7836185673950433,0.004831647507696637,3.424669811113837
c0_half,23.2,23200,0.5,abs,0.02,20.0,0.001,0.5,0.003941532917422067,0.8369251026967754,0.5473174330093933,0.001983918708952001,3.4617307122367507
c0_half,23.22,23220,0.5,abs,0.02,20.0,0.001,0.5,0.006361669894329689,0.6100136406743933,0.7923909124864897,0.004263373327575272,3.418735300011541
c0_half,23.240000000000002,23240,0.5,abs,0.02,20.0,0.001,0.5,0.00421944092074531,0.7333341708418039,0.6798683651088377,0.0026256818126366046,3.446564801538628
c0_half,23.26,23260,0.5,abs,0.02,20.0,0.001,0.5,0.004528290985593387,0.7352271022345627,0.6778208525412656,0.0029215260433545854,3.409080196258607
c0_half,23.28,23280,0.5,abs,0.02,20.0,0.001,0.5,0.005050017957786137,0.7109609797552459,0.7032314592404556,0.003093622368293368,3.4416722455368536
c0_half,23.3,23300,0.5,abs,0.02,20.0,0.001,0.5,0.0038137285683124715,0.641823306197624,0.7668525566375526,0.0028593654713756863,3.400531581424275
