n_fit,A,A_over_h2,profile_relL2,correlation,center_index,method,label,packet,t,window_half_cells
167.76908025978173,0.00026101794046212197,0.6525448511553049,0.00011488290160000768,0.9999999934009596,1617.0190802597817,ismail,Ismail--Taha,I,7.7,3
169.9277602484501,0.00026101791042768875,0.6525447760692218,0.00011414075089725987,0.9999999934859443,1621.67776024845,ismail,Ismail--Taha,I,7.75,3
172.08642713220047,0.00026101790753678086,0.6525447688419521,0.00011406372269755329,0.9999999934947336,1626.3364271322005,ismail,Ismail--Taha,I,7.8,3
174.24509055250178,0.0002610179433958809,0.6525448584897022,0.00011492012610615693,0.9999999933966822,1630.9950905525018,ismail,Ismail--Taha,I,7.8500000000000005,3
176.40377248009213,0.0002610179097021944,0.652544774255486,0.0001140112956954986,0.999999993500712,1635.6537724800921,ismail,Ismail--Taha,I,7.9,3
178.56243937653198,0.00026101791484170174,0.6525447871042543,0.0001141728779217412,0.9999999934822769,1640.312439376532,ismail,Ismail--Taha,I,7.95,3
180.7211233113942,0.0002610179412179683,0.6525448530449207,0.00011496295750195872,0.9999999933917593,1644.9711233113942,ismail,Ismail--Taha,I,8.0,3
182.87978475751333,0.0002610179058896415,0.6525447647241037,0.00011389174481794247,0.9999999935143352,1649.6297847575133,ismail,Ismail--Taha,I,8.05,3
185.03845160762603,0.00026101790944577807,0.6525447736144452,0.00011427978596391129,0.9999999934700654,1654.2884516076258,ismail,Ismail--Taha,I,8.1,3
187.19712046212476,0.0002610179455280284,0.6525448638200709,0.00011480653577959179,0.9999999934097301,1658.9471204621248,ismail,Ismail--Taha,I,8.15,3
189.35579702686118,0.000261017890353734,0.652544725884335,0.00011377792302564312,0.999999993527292,1663.6057970268612,ismail,Ismail--Taha,I,8.2,3
191.51446384841347,0.00026101792002136324,0.6525448000534081,0.00011435294098791719,0.9999999934617022,1668.2644638484135,ismail,Ismail--Taha,I,8.25,3
193.67313633730555,0.00026101794452368116,0.6525448613092029,0.0001147626072055874,0.999999993414772,1672.9231363373056,ismail,Ismail--Taha,I,8.3,3
195.83180934693064,0.0002610178894312455,0.6525447235781138,0.00011362512562776505,0.9999999935446655,1677.5818093469304,ismail,Ismail--Taha,I,8.35,3
197.99047605967894,0.0002610179254672032,0.652544813668008,0.00011442789588776935,0.9999999934531285,1682.240476059679,ismail,Ismail--Taha,I,8.4,3
200.14914845962926,0.0002610179418637265,0.6525448546593162,0.00011473252889401677,0.9999999934182233,1686.8991484596293,ismail,Ismail--Taha,I,8.45,3
202.307821648752,0.0002610178788208087,0.6525446970520218,0.00011347555931484182,0.9999999935616488,1691.557821648752,ismail,Ismail--Taha,I,8.5,3
204.46648827826493,0.00026101792821760163,0.6525448205440041,0.00011451142649100605,0.9999999934435664,1696.216488278265,ismail,Ismail--Taha,I,8.55,3
206.6251606649521,0.00026101793916805967,0.6525448479201491,0.00011470292828763391,0.9999999934216192,1700.8751606649519,ismail,Ismail--Taha,I,8.6,3
208.7838340003168,0.00026101786477006935,0.6525446619251734,0.00011333597845765199,0.999999993577478,1705.5338340003168,ismail,Ismail--Taha,I,8.65,3
210.9425004913992,0.0002610179366401303,0.6525448416003258,0.0001145588050378434,0.9999999934381402,1710.1925004913992,ismail,Ismail--Taha,I,8.700000000000001,3
213.10117285539582,0.00026101793548543765,0.652544838713594,0.00011466417575756143,0.9999999934260636,1714.8511728553958,ismail,Ismail--Taha,I,8.75,3
215.25984627803768,0.000261017858976648,0.65254464744162,0.00011317404245441356,0.9999999935958179,1719.5098462780377,ismail,Ismail--Taha,I,8.8,3
217.4185126332202,0.0002610179350892073,0.6525448377230182,0.00011463079272727567,0.9999999934298907,1724.16851263322,ismail,Ismail--Taha,I,8.85,3
219.57718504703575,0.0002610179307720289,0.6525448269300722,0.00011462457857532082,0.9999999934306028,1728.8271850470358,ismail,Ismail--Taha,I,8.9,3
221.73585141112562,0.0002610178631009365,0.6525446577523412,0.00011320972042124396,0.9999999935917795,1733.4858514111256,ismail,Ismail--Taha,I,8.950000000000001,3
223.89452484347635,0.00026101793392853607,0.6525448348213402,0.00011468769515788099,0.9999999934233662,1738.1445248434763,ismail,Ismail--Taha,I,9.0,3
226.05319723864295,0.00026101793735477117,0.6525448433869279,0.00011454840925016644,0.9999999934393311,1742.803197238643,ismail,Ismail--Taha,I,9.05,3
228.21186373487672,0.0002610178713404798,0.6525446783511994,0.00011337451577808118,0.9999999935731095,1747.4618637348765,ismail,Ismail--Taha,I,9.1,3
230.37053703566835,0.0002610179377408151,0.6525448443520377,0.00011472731755465572,0.9999999934188212,1752.1205370356683,ismail,Ismail--Taha,I,9.15,3
232.52920943845652,0.0002610179250198414,0.6525448125496034,0.00011451045220694378,0.9999999934436782,1756.7792094384565,ismail,Ismail--Taha,I,9.200000000000001,3
234.68787606428668,0.00026101788387057975,0.6525447096764494,0.00011352768261079048,0.9999999935557329,1761.4378760642867,ismail,Ismail--Taha,I,9.25,3
236.84654920297157,0.0002610179376458075,0.6525448441145187,0.00011477140799030153,0.9999999934137618,1766.0965492029716,ismail,Ismail--Taha,I,9.3,3
239.00522154546684,0.00026101793637479373,0.6525448409369843,0.00011449089149726469,0.9999999934459177,1770.7552215454666,ismail,Ismail--Taha,I,9.35,3
241.16388565961165,0.00026101802863111003,0.6525450715777751,0.00011815721588033742,0.9999999930194363,1775.4138856596117,ismail,Ismail--Taha,I,9.4,3
243.32255324761627,0.00026101861933470317,0.6525465483367578,0.00012673472986710594,0.9999999919691542,1780.0725532476163,ismail,Ismail--Taha,I,9.450000000000001,3
245.48121392594976,0.0002610211152943425,0.6525527882358562,0.0001450982123569573,0.9999999894732544,1784.7312139259498,ismail,Ismail--Taha,I,9.5,3
275.93930244854187,0.00028500982702512207,0.7125245675628051,0.0004295234874412971,0.9999999077547826,1847.6893024485419,ismail,Ismail--Taha,II,10.15,3
278.52557365015355,0.0002850150604931464,0.712537651232866,0.00019797549702020733,0.9999999804028512,1852.7755736501535,ismail,Ismail--Taha,II,10.200000000000001,3
281.1118934374251,0.00028501579568832616,0.7125394892208153,0.00014764783411078187,0.9999999891000584,1857.8618934374251,ismail,Ismail--Taha,II,10.25,3
283.69820785593106,0.0002850158667187712,0.7125396667969279,0.00013876158509613484,0.9999999903726111,1862.948207855931,ismail,Ismail--Taha,II,10.3,3
286.284521774862,0.0002850158625493431,0.7125396563733577,0.0001373755520875221,0.999999990563979,1868.0345217748618,ismail,Ismail--Taha,II,10.35,3
288.8708549354026,0.0002850158644709778,0.7125396611774444,0.0001368391292546916,0.9999999906375263,1873.1208549354026,ismail,Ismail--Taha,II,10.4,3
291.4571744986363,0.00028501584869544574,0.7125396217386143,0.00013658640114107688,0.9999999906720776,1878.2071744986363,ismail,Ismail--Taha,II,10.450000000000001,3
294.04349394785595,0.00028501582764857804,0.7125395691214451,0.00013625081103580354,0.9999999907178581,1883.293493947856,ismail,Ismail--Taha,II,10.5,3
296.6298132242084,0.0002850158036091335,0.7125395090228337,0.0001357726472949129,0.999999990782894,1888.3798132242084,ismail,Ismail--Taha,II,10.55,3
299.21613230276944,0.00028501577275852515,0.7125394318963129,0.00013515899650408714,0.9999999908660229,1893.4661323027692,ismail,Ismail--Taha,II,10.6,3
301.802459787971,0.0002850157777511241,0.7125394443778101,0.00013531097359256383,0.9999999908454702,1898.552459787971,ismail,Ismail--Taha,II,10.65,3
304.38877893603876,0.00028501581638460825,0.7125395409615206,0.0001358676581749865,0.9999999907699897,1903.6387789360388,ismail,Ismail--Taha,II,10.700000000000001,3
306.9750982408027,0.00028501582753945613,0.7125395688486403,0.000136347831552472,0.9999999907046342,1908.7250982408025,ismail,Ismail--Taha,II,10.75,3
309.56141772171213,0.00028501585451722256,0.7125396362930564,0.0001366329026040388,0.999999990665725,1913.8114177217121,ismail,Ismail--Taha,II,10.8,3
312.14773730364504,0.00028501585264118987,0.7125396316029746,0.00013684914225870992,0.9999999906361561,1918.8977373036448,ismail,Ismail--Taha,II,10.85,3
314.73406319998594,0.000285015863609781,0.7125396590244525,0.00013695447883281655,0.9999999906217352,1923.984063199986,ismail,Ismail--Taha,II,10.9,3
317.3203773087473,0.0002850158558114091,0.7125396395285227,0.00013688135418182863,0.9999999906317473,1929.0703773087473,ismail,Ismail--Taha,II,10.950000000000001,3
319.9066961856299,0.00028501584846424895,0.7125396211606223,0.00013673836592386078,0.9999999906513096,1934.1566961856297,ismail,Ismail--Taha,II,11.0,3
322.49301569554154,0.000285015834811927,0.7125395870298175,0.00013646566204490076,0.9999999906885616,1939.2430156955415,ismail,Ismail--Taha,II,11.05,3
325.07933505667734,0.00028501580873040047,0.7125395218260011,0.0001360730616475437,0.9999999907420609,1944.329335056677,ismail,Ismail--Taha,II,11.1,3
327.6656542548217,0.0002850157990803274,0.7125394977008185,0.00013552271720446333,0.9999999908167965,1949.4156542548217,ismail,Ismail--Taha,II,11.15,3
330.25198184443684,0.00028501575524538853,0.7125393881134713,0.00013489340411001539,0.9999999909018847,1954.5019818444368,ismail,Ismail--Taha,II,11.200000000000001,3
332.838300791914,0.00028501579511590645,0.7125394877897661,0.00013556799806263762,0.9999999908106587,1959.5883007919138,ismail,Ismail--Taha,II,11.25,3
335.4246200130556,0.0002850158129779791,0.7125395324449477,0.0001360883881653677,0.9999999907399754,1964.6746200130556,ismail,Ismail--Taha,II,11.3,3
338.010939410746,0.00028501584359773557,0.7125396089943389,0.00013647962678136068,0.9999999906866558,1969.7609394107458,ismail,Ismail--Taha,II,11.35,3
340.5972589161222,0.000285015848025086,0.7125396200627149,0.0001367508143164325,0.9999999906496075,1974.8472589161222,ismail,Ismail--Taha,II,11.4,3
343.18357554622776,0.00028501586625845484,0.712539665646137,0.00013688214811780275,0.9999999906316388,1979.9335755462278,ismail,Ismail--Taha,II,11.450000000000001,3
345.7698904690649,0.0002850158616651857,0.7125396541629643,0.0001369776035514622,0.9999999906185679,1985.0198904690646,ismail,Ismail--Taha,II,11.5,3
348.3562177748529,0.0002850158643220286,0.7125396608050715,0.00013681802697861604,0.9999999906404139,1990.106217774853,ismail,Ismail--Taha,II,11.55,3
350.9425373225931,0.0002850158538504474,0.7125396346261185,0.00013662212952954769,0.999999990667197,1995.192537322593,ismail,Ismail--Taha,II,11.6,3
353.5288568427163,0.0002850158304181348,0.712539576045337,0.00013631925947864366,0.9999999907085296,2000.2788568427163,ismail,Ismail--Taha,II,11.65,3
356.1151760879952,0.0002850158080157964,0.7125395200394911,0.0001358538147655464,0.9999999907718704,2005.3651760879952,ismail,Ismail--Taha,II,11.700000000000001,3
358.7014952519339,0.0002850157691928736,0.7125394229821839,0.00013528455497812167,0.9999999908490447,2010.4514952519337,ismail,Ismail--Taha,II,11.75,3
361.28782277882897,0.000285015765723237,0.7125394143080924,0.00013519061745255055,0.9999999908617484,2015.537822778829,ismail,Ismail--Taha,II,11.8,3
363.8741418262107,0.00028501579684245005,0.7125394921061251,0.0001358011317006574,0.9999999907790263,2020.6241418262105,ismail,Ismail--Taha,II,11.85,3
366.4604611490049,0.0002850158294140705,0.7125395735351763,0.00013626420240853764,0.9999999907160333,2025.710461149005,ismail,Ismail--Taha,II,11.9,3
369.04678054854594,0.00028501585380658295,0.7125396345164573,0.00013658111434686408,0.9999999906727993,2030.796780548546,ismail,Ismail--Taha,II,11.950000000000001,3
371.6331001170108,0.0002850158553637191,0.7125396384092977,0.00013682100942627822,0.9999999906400056,2035.8831001170106,ismail,Ismail--Taha,II,12.0,3
374.2194317568178,0.00028501586005572386,0.7125396501393096,0.00013705263253637576,0.9999999906082879,2040.9694317568178,ismail,Ismail--Taha,II,12.05,3
376.80574779253243,0.0002850158555683185,0.7125396389207962,0.0001369787008694763,0.9999999906184178,2046.0557477925322,ismail,Ismail--Taha,II,12.1,3
379.3920589798431,0.00028501584880784016,0.7125396220196003,0.0001367820642912865,0.9999999906453334,2051.142058979843,ismail,Ismail--Taha,II,12.15,3
381.9783785278314,0.00028501584457378,0.71253961143445,0.0001365137326526647,0.9999999906820003,2056.2283785278314,ismail,Ismail--Taha,II,12.200000000000001,3
384.5646978907755,0.00028501582415882664,0.7125395603970666,0.00013614316033785245,0.9999999907325198,2061.3146978907753,ismail,Ismail--Taha,II,12.25,3
387.15101716349136,0.00028501579675575665,0.7125394918893916,0.00013563565232412115,0.9999999908014848,2066.4010171634914,ismail,Ismail--Taha,II,12.3,3
389.7373361405437,0.00028501575783644936,0.7125393945911234,0.00013499547402445153,0.9999999908881109,2071.4873361405434,ismail,Ismail--Taha,II,12.35,3
392.32366372942806,0.00028501578053695105,0.7125394513423776,0.00013547342567589432,0.9999999908234752,2076.573663729428,ismail,Ismail--Taha,II,12.4,3
394.9099828547405,0.0002850158134939614,0.7125395337349034,0.0001360081767219667,0.9999999907508879,2081.6599828547405,ismail,Ismail--Taha,II,12.450000000000001,3
397.49630224916314,0.00028501584005566496,0.7125396001391624,0.00013641168096760258,0.9999999906959266,2086.746302249163,ismail,Ismail--Taha,II,12.5,3
400.0826217333465,0.00028501584680593837,0.7125396170148459,0.0001367151978580944,0.9999999906544772,2091.8326217333465,ismail,Ismail--Taha,II,12.55,3
402.6689413244965,0.00028501586158836967,0.7125396539709241,0.00013685005763227156,0.9999999906360308,2096.9189413244962,ismail,Ismail--Taha,II,12.6,3
405.2552607839493,0.00028501585582311936,0.7125396395577983,0.00013693734180151649,0.9999999906240821,2102.0052607839493,ismail,Ismail--Taha,II,12.65,3
407.84158059749325,0.00028501586345513986,0.7125396586378496,0.0001368481121364148,0.9999999906362971,2107.0915805974932,ismail,Ismail--Taha,II,12.700000000000001,3
410.42790018224537,0.00028501584951822,0.7125396237955499,0.00013668723184333538,0.9999999906583005,2112.177900182245,ismail,Ismail--Taha,II,12.75,3
413.0142197076748,0.0002850158365239453,0.7125395913098632,0.0001363855707674369,0.9999999906994881,2117.264219707675,ismail,Ismail--Taha,II,12.8,3
415.6005389798818,0.0002850158177959092,0.7125395444897729,0.00013595381150629808,0.9999999907582806,2122.3505389798815,ismail,Ismail--Taha,II,12.85,3
418.186858155927,0.00028501577675663846,0.7125394418915961,0.00013538193634802625,0.9999999908358658,2127.436858155927,ismail,Ismail--Taha,II,12.9,3
420.77318571393243,0.0002850157595048247,0.7125393987620617,0.00013508061611511922,0.9999999908766136,2132.5231857139324,ismail,Ismail--Taha,II,12.950000000000001,3
423.35950470682405,0.0002850158052401438,0.7125395131003595,0.0001356964662919038,0.9999999907932345,2137.609504706824,ismail,Ismail--Taha,II,13.0,3
425.94582395774387,0.0002850158287078775,0.7125395717696937,0.00013620232034609192,0.9999999907244638,2142.695823957744,ismail,Ismail--Taha,II,13.05,3
428.53214339193005,0.0002850158478931173,0.7125396197327932,0.00013654745001477107,0.999999990677397,2147.78214339193,ismail,Ismail--Taha,II,13.1,3
431.11846294472934,0.0002850158635550407,0.7125396588876017,0.00013677313345755303,0.9999999906465551,2152.8684629447293,ismail,Ismail--Taha,II,13.15,3
433.70476835973113,0.0002850158635331277,0.7125396588328192,0.00013710948022241487,0.999999990600495,2157.954768359731,ismail,Ismail--Taha,II,13.200000000000001,3
436.2911182055102,0.0002850158552526886,0.7125396381317215,0.00013718123780929515,0.9999999905906541,2163.04111820551,ismail,Ismail--Taha,II,13.25,3
438.8774217932796,0.0002850158487073647,0.7125396217684117,0.0001367995795119543,0.9999999906429377,2168.1274217932796,ismail,Ismail--Taha,II,13.3,3
441.4637413548637,0.0002850158419352744,0.7125396048381859,0.00013657409921584993,0.9999999906737578,2173.2137413548635,ismail,Ismail--Taha,II,13.35,3
444.0500607982117,0.0002850158310085643,0.7125395775214107,0.00013621258859660803,0.9999999907230653,2178.3000607982117,ismail,Ismail--Taha,II,13.4,3
446.63638006438805,0.00028501579661780076,0.7125394915445019,0.00013574251804425368,0.9999999907869841,2183.386380064388,ismail,Ismail--Taha,II,13.450000000000001,3
449.22269907078703,0.00028501575318627323,0.7125393829656831,0.0001351113055665721,0.9999999908724675,2188.472699070787,ismail,Ismail--Taha,II,13.5,3
451.80902658560353,0.00028501578248634444,0.7125394562158611,0.0001353576580896743,0.9999999908391524,2193.5590265856035,ismail,Ismail--Taha,II,13.55,3
454.3953457464088,0.00028501581410207065,0.7125395352551765,0.00013591474757762445,0.9999999907635907,2198.6453457464086,ismail,Ismail--Taha,II,13.6,3
456.9816650947423,0.00028501583213702824,0.7125395803425706,0.00013636475153354157,0.9999999907023271,2203.7316650947423,ismail,Ismail--Taha,II,13.65,3
459.5679845810696,0.0002850158550516054,0.7125396376290134,0.00013666100866053293,0.9999999906618842,2208.8179845810696,ismail,Ismail--Taha,II,13.700000000000001,3
462.15430415748983,0.00028501585728434725,0.712539643210868,0.0001368629943310414,0.9999999906342605,2213.9043041574896,ismail,Ismail--Taha,II,13.75,3
464.740628961586,0.00028501585941392767,0.7125396485348191,0.00013694400511999626,0.9999999906231696,2218.990628961586,ismail,Ismail--Taha,II,13.8,3
467.32694581063583,0.0002850158551296859,0.7125396378242147,0.00013688555777092258,0.9999999906311722,2224.0769458106356,ismail,Ismail--Taha,II,13.85,3
469.91326301987874,0.0002850158528113516,0.712539632028379,0.00013671632985479937,0.9999999906543223,2229.1632630198787,ismail,Ismail--Taha,II,13.9,3
472.4995825215756,0.0002850158476337517,0.7125396190843792,0.00013643184405795952,0.9999999906931759,2234.2495825215756,ismail,Ismail--Taha,II,13.950000000000001,3
475.08590189141364,0.0002850158213929184,0.712539553482296,0.00013603036970700756,0.9999999907478692,2239.3359018914134,ismail,Ismail--Taha,II,14.0,3
477.6722210410039,0.0002850157781338331,0.7125394453345827,0.00013550421207169101,0.9999999908193042,2244.422221041004,ismail,Ismail--Taha,II,14.05,3
480.25854865830865,0.0002850157523611255,0.7125393809028138,0.00013495212269420986,0.9999999908939623,2249.5085486583084,ismail,Ismail--Taha,II,14.1,3
482.84486759231504,0.00028501579568188687,0.7125394892047171,0.00013561832774750424,0.9999999908038346,2254.594867592315,ismail,Ismail--Taha,II,14.15,3
485.4311868059217,0.0002850158214073822,0.7125395535184555,0.0001361133156485806,0.9999999907365825,2259.6811868059217,ismail,Ismail--Taha,II,14.200000000000001,3
488.01750620607504,0.00028501583876012137,0.7125395969003034,0.00013650377146017965,0.9999999906833602,2264.767506206075,ismail,Ismail--Taha,II,14.25,3
490.6038257636869,0.00028501585349605623,0.7125396337401405,0.00013676962123642,0.9999999906470355,2269.853825763687,ismail,Ismail--Taha,II,14.3,3
493.19013533436487,0.0002850158614680824,0.712539653670206,0.0001369974653181884,0.9999999906158473,2274.9401353343646,ismail,Ismail--Taha,II,14.35,3
495.7764546833846,0.0002850158619898997,0.7125396549747492,0.00013701913408885606,0.9999999906128785,2280.0264546833846,ismail,Ismail--Taha,II,14.4,3
498.36278459770983,0.0002850158605950066,0.7125396514875165,0.00013682478778023977,0.9999999906394889,2285.11278459771,ismail,Ismail--Taha,II,14.450000000000001,3
500.94910421062355,0.0002850158539593194,0.7125396348982984,0.0001365948004741864,0.9999999906709303,2290.1991042106233,ismail,Ismail--Taha,II,14.5,3
503.5354236132662,0.0002850158266242136,0.712539566560534,0.00013628963264205067,0.9999999907125677,2295.285423613266,ismail,Ismail--Taha,II,14.55,3
506.12174295689897,0.00028501579840832487,0.7125394960208121,0.0001358343942981888,0.9999999907745084,2300.3717429568987,ismail,Ismail--Taha,II,14.6,3
508.7080620147285,0.0002850157670905024,0.712539417726256,0.00013523225978182848,0.9999999908561178,2305.4580620147285,ismail,Ismail--Taha,II,14.65,3
511.2943895572721,0.0002850157765188931,0.7125394412972327,0.00013522231308902384,0.9999999908574629,2310.544389557272,ismail,Ismail--Taha,II,14.700000000000001,3
513.880708655988,0.0002850158097659863,0.7125395244149657,0.0001358306558515766,0.9999999907750163,2315.6307086559877,ismail,Ismail--Taha,II,14.75,3
516.4670279297011,0.0002850158398012383,0.7125395995030958,0.0001362781252388678,0.9999999907141363,2320.717027929701,ismail,Ismail--Taha,II,14.8,3
519.0533473927928,0.00028501585635789053,0.7125396408947263,0.0001366121564842119,0.9999999906685593,2325.8033473927926,ismail,Ismail--Taha,II,14.85,3
521.6396669459809,0.00028501585955435094,0.7125396488858773,0.0001368213284554042,0.999999990639962,2330.889666945981,ismail,Ismail--Taha,II,14.9,3
524.2259959781941,0.0002850158640149538,0.7125396600373844,0.00013701166735169464,0.9999999906139015,2335.975995978194,ismail,Ismail--Taha,II,14.950000000000001,3
526.8123163267271,0.00028501586854919216,0.7125396713729804,0.00013698487043919887,0.9999999906175728,2341.062316326727,ismail,Ismail--Taha,II,15.0,3
283.13706930243916,5.885047845548986e-05,0.14712619613872466,0.0006418086357465055,0.9999997940408163,2194.887069302439,pade8,Pade-8,I,16.95,20
292.3898200795318,5.885047862919655e-05,0.14712619657299136,0.0003825650933477103,0.9999999268219724,2206.639820079532,pade8,Pade-8,I,17.0,20
301.6425708625479,5.885047878603602e-05,0.14712619696509005,0.00036068753712345427,0.999999934952248,2218.392570862548,pade8,Pade-8,I,17.05,20
310.8953216612356,5.885047904375282e-05,0.14712619760938203,0.00034896351536092216,0.9999999391122308,2230.1453216612354,pade8,Pade-8,I,17.1,20
320.1480724163446,5.885047827949496e-05,0.1471261956987374,0.0003479173604151738,0.9999999394767531,2241.8980724163443,pade8,Pade-8,I,17.15,20
329.40082318557234,5.885047742612009e-05,0.1471261935653002,0.0003478338201445126,0.999999939505815,2253.6508231855723,pade8,Pade-8,I,17.2,20
338.6535740020647,5.885047858474484e-05,0.1471261964618621,0.00034782436694028165,0.999999939509103,2265.403574002065,pade8,Pade-8,I,17.25,20
347.90632478987163,5.885047821581485e-05,0.14712619553953712,0.0003478193740503118,0.9999999395108401,2277.1563247898716,pade8,Pade-8,I,17.3,20
357.15907553370084,5.885047868146221e-05,0.14712619670365554,0.000347809126344389,0.9999999395144044,2288.9090755337006,pade8,Pade-8,I,17.35,20
366.41182629650234,5.8850478832594825e-05,0.14712619708148705,0.0003478150987302477,0.9999999395123267,2300.661826296502,pade8,Pade-8,I,17.4,20
375.6645771359017,5.8850478199643357e-05,0.14712619549910838,0.00034781176375666377,0.9999999395134869,2312.4145771359017,pade8,Pade-8,I,17.45,20
384.9173278927108,5.885047812696294e-05,0.14712619531740734,0.0003478195957690826,0.9999999395107625,2324.167327892711,pade8,Pade-8,I,17.5,20
394.17007867450684,5.885047762215244e-05,0.1471261940553811,0.0003478148823341488,0.999999939512402,2335.920078674507,pade8,Pade-8,I,17.55,20
403.42282944509657,5.885047867445089e-05,0.1471261966861272,0.00034781329862742063,0.9999999395129527,2347.6728294450963,pade8,Pade-8,I,17.6,20
412.67558023836614,5.885047834839162e-05,0.14712619587097903,0.0003478258856182248,0.9999999395085752,2359.425580238366,pade8,Pade-8,I,17.65,20
421.9283309944776,5.885047868983568e-05,0.1471261967245892,0.0003478082943713592,0.999999939514693,2371.1783309944776,pade8,Pade-8,I,17.7,20
431.1810817426774,5.8850477904339306e-05,0.14712619476084826,0.0003478116119148184,0.9999999395135398,2382.9310817426776,pade8,Pade-8,I,17.75,20
440.43383257883033,5.88504788393784e-05,0.147126197098446,0.00034781411877684985,0.9999999395126673,2394.6838325788303,pade8,Pade-8,I,17.8,20
449.68658338484624,5.885047768517533e-05,0.14712619421293832,0.0003478189284012248,0.9999999395109951,2406.436583384846,pade8,Pade-8,I,17.85,20
458.9393341777711,5.8850478023111844e-05,0.1471261950577796,0.0003478206869618229,0.9999999395103829,2418.189334177771,pade8,Pade-8,I,17.9,20
468.19208490828305,5.8850477843278056e-05,0.14712619460819512,0.0003478223289219569,0.999999939509812,2429.942084908283,pade8,Pade-8,I,17.95,20
477.4448356940445,5.8850478531797074e-05,0.14712619632949267,0.0003478072052362396,0.9999999395150722,2441.6948356940447,pade8,Pade-8,I,18.0,20
486.69758647272056,5.8850478979390805e-05,0.147126197448477,0.0003478162989247519,0.9999999395119095,2453.4475864727206,pade8,Pade-8,I,18.05,20
495.95033721764617,5.88504790503317e-05,0.14712619762582924,0.0003478139913013693,0.9999999395127122,2465.200337217646,pade8,Pade-8,I,18.1,20
505.2030879938559,5.8850477950128585e-05,0.14712619487532147,0.00034781972409722746,0.9999999395107178,2476.9530879938557,pade8,Pade-8,I,18.15,20
514.4558388203891,5.8850477798072693e-05,0.14712619449518172,0.000347814102316313,0.9999999395126731,2488.705838820389,pade8,Pade-8,I,18.2,20
523.7085896049155,5.885047883865311e-05,0.14712619709663277,0.0003478184054200294,0.9999999395111765,2500.4585896049157,pade8,Pade-8,I,18.25,20
532.9613403779836,5.885047876534527e-05,0.14712619691336315,0.0003478066075233424,0.9999999395152797,2512.2113403779836,pade8,Pade-8,I,18.3,20
542.2140912243378,5.885047831018854e-05,0.14712619577547134,0.0003478089144293579,0.9999999395144772,2523.9640912243376,pade8,Pade-8,I,18.35,20
551.4668419162056,5.8850478332707564e-05,0.1471261958317689,0.0003478131582498967,0.9999999395130016,2535.7168419162053,pade8,Pade-8,I,18.4,20
560.7195927435746,5.8850477852671326e-05,0.1471261946316783,0.00034782684766379644,0.9999999395082401,2547.4695927435746,pade8,Pade-8,I,18.45,20
569.9723434790433,5.885047887431302e-05,0.14712619718578254,0.00034781997269061883,0.9999999395106312,2559.2223434790435,pade8,Pade-8,I,18.5,20
579.2250942452342,5.885047768686063e-05,0.14712619421715156,0.0003478163852051587,0.9999999395118793,2570.9750942452342,pade8,Pade-8,I,18.55,20
588.4778450884098,5.885047855027532e-05,0.1471261963756883,0.0003478193084589735,0.9999999395108632,2582.7278450884096,pade8,Pade-8,I,18.6,20
597.730595851446,5.8850478165772474e-05,0.14712619541443117,0.0003478147831710319,0.9999999395124369,2594.4805958514457,pade8,Pade-8,I,18.65,20
606.9833465504857,5.885047834972918e-05,0.14712619587432293,0.00034781278522495024,0.9999999395131316,2606.2333465504857,pade8,Pade-8,I,18.7,20
616.2360974329556,5.885047931696783e-05,0.14712619829241957,0.0003478163673783217,0.9999999395118856,2617.986097432956,pade8,Pade-8,I,18.75,20
625.488848143908,5.885047840626997e-05,0.14712619601567492,0.0003478152967251996,0.9999999395122576,2629.738848143908,pade8,Pade-8,I,18.8,20
634.7415989640501,5.885047947834551e-05,0.14712619869586377,0.0003478075845864213,0.99999993951494,2641.49159896405,pade8,Pade-8,I,18.85,20
643.9943497829884,5.885047918572833e-05,0.1471261979643208,0.00034781317532122383,0.999999939512996,2653.244349782988,pade8,Pade-8,I,18.9,20
653.247100603849,5.885047903082392e-05,0.1471261975770598,0.0003478111086640105,0.9999999395137147,2664.997100603849,pade8,Pade-8,I,18.95,20
662.4998513317762,5.8850478465380184e-05,0.14712619616345046,0.00034781316463909553,0.9999999395129994,2676.7498513317764,pade8,Pade-8,I,19.0,20
671.7526020825676,5.885047803885358e-05,0.14712619509713393,0.00034782014584642753,0.9999999395105713,2688.5026020825676,pade8,Pade-8,I,19.05,20
681.0053528539231,5.885047805772476e-05,0.14712619514431188,0.0003478094965899004,0.9999999395142748,2700.255352853923,pade8,Pade-8,I,19.1,20
690.2581036381232,5.88504791745554e-05,0.1471261979363885,0.00034780359501361454,0.999999939516328,2712.008103638123,pade8,Pade-8,I,19.15,20
699.5108544219829,5.885047824653902e-05,0.14712619561634754,0.00034782269745154006,0.9999999395096838,2723.760854421983,pade8,Pade-8,I,19.2,20
708.7636052654027,5.885047845020375e-05,0.14712619612550937,0.00034781234451936765,0.9999999395132843,2735.513605265403,pade8,Pade-8,I,19.25,20
718.0163559988864,5.88504780802222e-05,0.1471261952005555,0.0003478241747119251,0.9999999395091701,2747.2663559988864,pade8,Pade-8,I,19.3,20
727.2691067611443,5.885047902082325e-05,0.14712619755205814,0.00034781514345218965,0.999999939512311,2759.019106761144,pade8,Pade-8,I,19.35,20
736.5218575976548,5.88504793312058e-05,0.1471261983280145,0.00034781908646567454,0.9999999395109398,2770.7718575976546,pade8,Pade-8,I,19.4,20
