A,v,vth,delta,resid
0.1025621676899787,2.1183399064510695,2.118338845101352,1.0613497174460917e-06,8.602513224222104e-05
0.1025621702354512,2.1183399928978424,2.118338897643849,1.0952539932773675e-06,8.607838610917358e-05
0.1025621703857669,2.118339846850381,2.1183389007465983,9.461037828728536e-07,8.627749832123886e-05
0.102562170379388,2.1183400355849398,2.118338900614928,1.134970011751335e-06,8.699843396548961e-05
0.1025621703873877,2.1183399379223404,2.118338900780054,1.0371422862753832e-06,8.606423113300073e-05
0.1025621703746251,2.1183399399432012,2.118338900516614,1.0394265870239394e-06,8.606420822837829e-05
0.1025621703857669,2.1183400973883413,2.1183389007465983,1.1966417430286924e-06,8.627749832123886e-05
0.1025621678811744,2.118340055871483,2.1183388490479276,1.2068235553108764e-06,8.627282904228075e-05
0.1025621703746251,2.118339999474541,2.118338900516614,1.0989579268816385e-06,8.606420822837829e-05
0.1025621703874336,2.1183399087439083,2.1183389007810014,1.0079629069181806e-06,8.604935429592303e-05
0.102562169779472,2.118340111692938,2.1183388882317318,1.2234612061234884e-06,8.607838610917358e-05
0.1025621703857669,2.118340090536937,2.1183389007465983,1.1897903386959285e-06,8.627749832123886e-05
0.1025621703872865,2.118339868969628,2.118338900777965,9.681916628423437e-07,8.609391312046539e-05
0.102562170379388,2.118340002774816,2.118338900614928,1.1021598878002692e-06,8.699843396548961e-05
0.1025621703838747,2.118340062880869,2.11833890070754,1.1621733286837355e-06,8.609382200316195e-05
0.1025621703734333,2.118340095585897,2.1183389004920135,1.1950938834104363e-06,8.609382200316195e-05
0.1025621703734333,2.1183400566514243,2.1183389004920135,1.1561594108755457e-06,8.606420822837829e-05
0.1025621703873877,2.1183399139618553,2.118338900780054,1.0131818011238636e-06,8.606423113300073e-05
0.1025621702613427,2.1183401392452463,2.11833889817829,1.2410669563145404e-06,8.627282904228075e-05
0.1025621703872863,2.1183399977242847,2.1183389007779607,1.096946323997372e-06,8.609391311632535e-05
0.1025621676899787,2.1183399570463446,2.118338845101352,1.1119449925267588e-06,8.602513224222104e-05
