case,sign,cell,time,rank,rho_F,max_ahead_HP_over_h2,fit_center_rel_cells,fit_A_over_h2,fit_relL2,fit_corr,candidate_peak_cell,candidate_peak_amp,edge_HP_over_h2
h002_mid_k20,1,54,1.08,5,1.130946548553021,0.10908501043816561,166.6212183724441,0.05446118396818673,0.9221133814374565,0.3869197743382727,163,0.021336503944701022,0.05468512350465424
h002_mid_k20,1,56,1.12,1,1.130946548553021,0.11464322480135555,170.50002003654333,0.056018562569649856,0.8353590852713522,0.549704646746423,175,0.006743134756970763,0.07717054830354207
h002_mid_k20,1,56,1.12,2,1.130946548553021,0.11464322480135555,167.97531229605647,0.06521862962256893,0.8514615219939492,0.524417082639141,171,0.04869262597565636,0.07717054830354207
h002_mid_k20,1,56,1.12,3,1.130946548553021,0.11464322480135555,149.52102188936237,0.059396470937412925,0.900042504587591,0.4358021224543268,146,0.02260918705870672,0.07717054830354207
h002_mid_k20,1,56,1.12,4,1.130946548553021,0.11464322480135555,167.97530140950744,0.06521873856572434,0.9000455097973853,0.4357959158752692,166,0.08307142276244366,0.07717054830354207
h002_mid_k20,1,56,1.12,5,1.130946548553021,0.11464322480135555,149.52103050568303,0.05939656808840349,0.9122541505436338,0.4096246633393951,150,0.11464322480135555,0.07717054830354207
h002_mid_k20,1,58,1.16,1,1.130946548553021,0.11194996491758707,168.57498151750156,0.05020251150929044,0.8487655427163322,0.5287693764747068,173,0.04202577136941372,0.06577665729872395
h002_mid_k20,1,58,1.16,2,1.130946548553021,0.11194996491758707,150.6259213418407,0.05961691760923866,0.9098589391568997,0.41491771574166436,150,0.11194996491758707,0.06577665729872395
h002_mid_k20,1,58,1.16,3,1.130946548553021,0.11194996491758707,150.62592114360393,0.05961691360033199,0.915012669154034,0.4034251049297879,154,0.021597668624303745,0.06577665729872395
h002_mid_k20,1,58,1.16,4,1.130946548553021,0.11194996491758707,168.57493537625533,0.0502027187262082,0.9386990562789623,0.3447376999125358,166,0.04957516464039126,0.06577665729872395
h002_mid_k20,1,58,1.16,5,1.130946548553021,0.11194996491758707,145.07580378097794,0.04228939493872256,0.9519958031897747,0.3061110757699821,146,0.07524787479457094,0.06577665729872395
h002_mid_k20,1,60,1.2,1,1.130946548553021,0.10809866894100362,146.2332093790859,0.05782947414910213,0.908942969786235,0.41692046924584975,143,0.03260352129790341,0.04613429861146192
h002_mid_k20,1,60,1.2,2,1.130946548553021,0.10809866894100362,146.2332100434104,0.0578294728029208,0.9099316324787945,0.4147582720265816,146,0.10809866894100362,0.04613429861146192
h002_mid_k20,1,60,1.2,3,1.130946548553021,0.10809866894100362,161.97648709452267,0.043448819277512464,0.9561131780062389,0.2929975952850299,162,0.07860115501548615,0.04613429861146192
h002_mid_k20,1,60,1.2,4,1.130946548553021,0.10809866894100362,151.9132507959141,0.04050875680500576,0.9609402522321799,0.27675590624222385,151,0.06633870755476697,0.04613429861146192
h002_mid_k20,1,60,1.2,5,1.130946548553021,0.10809866894100362,153.50002420400324,0.034806027926450205,0.9721020075505874,0.23455849359193476,158,0.04707206328615646,0.04613429861146192
h002_mid_k20,1,62,1.24,1,1.130946548553021,0.10462495938735221,171.18884679253097,0.04579745257092439,0.9079219760710574,0.41913921955267575,171,0.06853111337412095,0.056617575294668716
h002_mid_k20,1,62,1.24,2,1.130946548553021,0.10462495938735221,147.27736023855732,0.05439803462684577,0.9288697895454611,0.37040641742519925,147,0.10462495938735221,0.056617575294668716
h002_mid_k20,1,62,1.24,3,1.130946548553021,0.10462495938735221,171.18885220371374,0.04579745263125377,0.9358955491018275,0.3522776194585588,167,0.041295151990882885,0.056617575294668716
h002_mid_k20,1,62,1.24,4,1.130946548553021,0.10462495938735221,147.27736309566978,0.05439804648127755,0.9377685922239158,0.3472608060786231,151,0.018011659915581537,0.056617575294668716
h002_mid_k20,1,62,1.24,5,1.130946548553021,0.10462495938735221,141.98304323420825,0.043029932957475266,0.9436534213848062,0.33093537180052146,139,0.009829209614036456,0.056617575294668716
h002_mid_k20,1,64,1.28,1,1.130946548553021,0.11561754082180525,142.96798307048493,0.05785926544414368,0.9179236719865403,0.3967570193540961,143,0.11561754082180525,0.016716533903745272
h002_mid_k20,1,64,1.28,2,1.130946548553021,0.11561754082180525,171.09374664426605,0.028654393910975413,0.96080353766768,0.27723016070635415,173,0.020776311557905137,0.016716533903745272
h002_mid_k20,1,64,1.28,3,1.130946548553021,0.11561754082180525,171.0937416621175,0.028654401222573615,0.9615347768791713,0.2746832227347023,170,0.04137903880888234,0.016716533903745272
h002_mid_k20,1,64,1.28,4,1.130946548553021,0.11561754082180525,156.9719453842232,0.0422233762914545,0.962425713619233,0.2715451081579449,157,0.08060947260513245,0.016716533903745272
h002_mid_k20,1,64,1.28,5,1.130946548553021,0.11561754082180525,170.49997996345564,0.027790353265462222,0.9707315307136692,0.24016722357202952,166,0.04659219185451507,0.016716533903745272
h002_mid_k20,1,66,1.32,1,1.130946548553021,0.09790795371201778,138.49997950838326,0.054008777565081316,0.9055888128260591,0.4241566952015366,134,0.012155977375517846,0.043962577567936444
h002_mid_k20,1,66,1.32,2,1.130946548553021,0.09790795371201778,138.60186424950837,0.05408387417611446,0.9263769538248527,0.376597582868221,139,0.09256181224700033,0.043962577567936444
h002_mid_k20,1,66,1.32,3,1.130946548553021,0.09790795371201778,144.0467786258488,0.0500878386627673,0.9417483906464089,0.33631825510206637,143,0.09790795371201778,0.043962577567936444
h002_mid_k20,1,66,1.32,4,1.130946548553021,0.09790795371201778,144.04678001392438,0.05008784086848674,0.9448169718831161,0.3275986716114985,147,0.005198727637777671,0.043962577567936444
h002_mid_k20,1,66,1.32,5,1.130946548553021,0.09790795371201778,157.128129633845,0.04307342850911998,0.9629609471179598,0.2696408988371047,157,0.07719303303829281,0.043962577567936444
h002_mid_k20,1,68,1.36,1,1.130946548553021,0.11429586097577525,171.31482858662855,0.061678500968773184,0.8322702115770543,0.554370178600441,175,0.006594602234779286,0.07839395590171623
h002_mid_k20,1,68,1.36,2,1.130946548553021,0.11429586097577525,171.3148362860577,0.06167840523048485,0.8768922414714042,0.4806870050742545,171,0.09303318799274231,0.07839395590171623
h002_mid_k20,1,68,1.36,3,1.130946548553021,0.11429586097577525,171.3148369219432,0.061678404092616566,0.8817325026624744,0.47174971515473113,167,0.0377370805748668,0.07839395590171623
h002_mid_k20,1,68,1.36,4,1.130946548553021,0.11429586097577525,139.66088606223866,0.06053900216963612,0.9097634136804134,0.41512712646677397,140,0.11429586097577525,0.07839395590171623
h002_mid_k20,1,68,1.36,5,1.130946548553021,0.11429586097577525,152.06415809757482,0.04326761095894567,0.967558770356251,0.2526460486663099,152,0.07351617000063865,0.07839395590171623
h002_mid_k20,1,70,1.4000000000000001,1,1.130946548553021,0.1026435911459358,172.15302939220226,0.05728973478510361,0.8839926026224727,0.4675008861047724,172,0.07652114797696148,0.058305948421630206
h002_mid_k20,1,70,1.4000000000000001,2,1.130946548553021,0.1026435911459358,140.7397284615497,0.05329028081026311,0.933183614228477,0.35939997514673916,140,0.09271967620437403,0.058305948421630206
h002_mid_k20,1,70,1.4000000000000001,3,1.130946548553021,0.1026435911459358,135.22910086161903,0.05203731856522892,0.9336770625567014,0.35811610248003317,136,0.1026435911459358,0.058305948421630206
h002_mid_k20,1,70,1.4000000000000001,4,1.130946548553021,0.1026435911459358,152.31363897985034,0.04971173585005167,0.9557696528138253,0.2941162538183497,156,0.049921247122810895,0.058305948421630206
h002_mid_k20,1,70,1.4000000000000001,5,1.130946548553021,0.1026435911459358,152.3136421094556,0.04971164544320963,0.9579022451600555,0.287094564067877,153,0.08234393947033383,0.058305948421630206
h002_mid_k20,1,72,1.44,1,1.130946548553021,0.11467105202237587,136.31829735161125,0.058434302590970086,0.9171440792505082,0.39855581528280004,136,0.11467105202237587,0.04157787745408255
h002_mid_k20,1,72,1.44,2,1.130946548553021,0.11467105202237587,153.50002028869415,0.04450288372898631,0.9344511774730349,0.3560912761066445,158,0.0302924907617105,0.04157787745408255
h002_mid_k20,1,72,1.44,3,1.130946548553021,0.11467105202237587,166.86965057710188,0.03676605487678102,0.9477094780757278,0.3191343685118097,166,0.05531523923932396,0.04157787745408255
h002_mid_k20,1,72,1.44,4,1.130946548553021,0.11467105202237587,152.81189154869048,0.04676002067598632,0.9566990787940312,0.2910788082884984,152,0.08492671118488912,0.04157787745408255
h002_mid_k20,1,72,1.44,5,1.130946548553021,0.11467105202237587,147.1054925436946,0.03563777559112969,0.9752160270874924,0.22125483161207493,148,0.051636611748750234,0.04157787745408255
h002_mid_k20,1,74,1.48,1,1.130946548553021,0.09975547456106047,169.83434611010648,0.058837080841906704,0.7944227369336414,0.6073652237680905,174,0.013830382469665151,0.07301701919698678
h002_mid_k20,1,74,1.48,2,1.130946548553021,0.09975547456106047,169.83433044508445,0.058837202974070316,0.8440160942058224,0.5363178467304147,171,0.07419047443414953,0.07301701919698678
h002_mid_k20,1,74,1.48,3,1.130946548553021,0.09975547456106047,169.49997994862326,0.05847920762256797,0.8906413215754195,0.45470653866245414,165,0.043514007187886,0.07301701919698678
h002_mid_k20,1,74,1.48,4,1.130946548553021,0.09975547456106047,132.08149891576136,0.05279775926527154,0.933001547530056,0.3598723555741959,132,0.09975547456106047,0.07301701919698678
h002_mid_k20,1,74,1.48,5,1.130946548553021,0.09975547456106047,154.06390659819783,0.045819913310089375,0.9515915403582889,0.30736548329072233,156,0.04684189468197809,0.07301701919698678
h002_mid_k20,1,76,1.52,1,1.130946548553021,0.11122200669627948,171.08710419780994,0.06754336661752562,0.7544395682841633,0.656369513160998,171,0.08360604756752589,0.059827371013007946
h002_mid_k20,1,76,1.52,2,1.130946548553021,0.11122200669627948,171.08710627589505,0.06754336680454415,0.8435300611479886,0.5370819638934738,167,0.01849435049306156,0.059827371013007946
h002_mid_k20,1,76,1.52,3,1.130946548553021,0.11122200669627948,133.0654287703378,0.056422942618405934,0.9184907148109429,0.3954425455184144,133,0.11122200669627948,0.059827371013007946
h002_mid_k20,1,76,1.52,4,1.130946548553021,0.11122200669627948,133.06542464960046,0.056422950750867194,0.9272777052490637,0.3743742209982287,137,0.04366210971004404,0.059827371013007946
h002_mid_k20,1,76,1.52,5,1.130946548553021,0.11122200669627948,168.49997993379088,0.03956014108252015,0.9510173155391056,0.3091376158683918,164,0.027009262177863532,0.059827371013007946
h002_mid_k20,1,78,1.56,1,1.130946548553021,0.11254586424767012,128.71314539072193,0.06215366922417672,0.8757637454896088,0.4827399528586916,125,0.022981161040684164,0.029931928271022562
h002_mid_k20,1,78,1.56,2,1.130946548553021,0.11254586424767012,128.71315096293426,0.06215378864444735,0.9016154477647446,0.4325385351063867,129,0.11254586424767012,0.029931928271022562
h002_mid_k20,1,78,1.56,3,1.130946548553021,0.11254586424767012,148.40688567276368,0.05416005308790294,0.9417240831379361,0.3363863125009902,147,0.07418587969043895,0.029931928271022562
h002_mid_k20,1,78,1.56,4,1.130946548553021,0.11254586424767012,155.21168289143293,0.03679245985878236,0.9533682548052955,0.30180949410100566,155,0.059213862050890194,0.029931928271022562
h002_mid_k20,1,78,1.56,5,1.130946548553021,0.11254586424767012,134.2490074479649,0.03619245444754401,0.9689882997228876,0.24710660654896957,133,0.07848687740527113,0.029931928271022562
h002_mid_k20,1,80,1.6,1,1.130946548553021,0.11059099870504188,171.48847340177952,0.042464456414858576,0.8919321025484351,0.4521693537199618,175,0.008351361871220549,0.07121228687654613
h002_mid_k20,1,80,1.6,2,1.130946548553021,0.11059099870504188,129.8723676766905,0.06250915822536739,0.8964791047447094,0.4430860128193217,129,0.11059099870504188,0.07121228687654613
h002_mid_k20,1,80,1.6,3,1.130946548553021,0.11059099870504188,129.8723685844834,0.06250916514665866,0.9044810826088748,0.4265137409306731,133,0.007835923925588467,0.07121228687654613
h002_mid_k20,1,80,1.6,4,1.130946548553021,0.11059099870504188,171.48847659892306,0.04246440777503988,0.9061265662415857,0.42300667364857564,171,0.07525352492750165,0.07121228687654613
h002_mid_k20,1,80,1.6,5,1.130946548553021,0.11059099870504188,171.48847690989828,0.0424644111222864,0.9247054226977917,0.38068343966253404,168,0.03962218426100152,0.07121228687654613
h002_mid_k20,1,82,1.6400000000000001,1,1.130946548553021,0.11302044624104379,172.01625067041334,0.05268118645037597,0.8557056817771064,0.5174628355489669,172,0.07061061586827036,0.06427960858685712
h002_mid_k20,1,82,1.6400000000000001,2,1.130946548553021,0.11302044624104379,125.3317514105662,0.05926337199645761,0.8993603843445872,0.4372080729716187,122,0.020347605578903326,0.06427960858685712
h002_mid_k20,1,82,1.6400000000000001,3,1.130946548553021,0.11302044624104379,125.3317496049051,0.05926344933359286,0.9094811249378455,0.4157452145025737,126,0.11302044624104379,0.06427960858685712
h002_mid_k20,1,82,1.6400000000000001,4,1.130946548553021,0.11302044624104379,131.0357290398888,0.0495298821952105,0.9448842794733907,0.3274044874525258,130,0.07030921385896631,0.06427960858685712
h002_mid_k20,1,82,1.6400000000000001,5,1.130946548553021,0.11302044624104379,149.5119427572323,0.045361288985329574,0.9464291249081468,0.3229116156560485,150,0.06575343261033284,0.06427960858685712
h002_mid_k20,1,84,1.68,1,1.130946548553021,0.11050256037778768,126.44217565690133,0.0625236474806713,0.9045809787625829,0.4263018330489877,126,0.11050256037778768,0.03760215066079157
h002_mid_k20,1,84,1.68,2,1.130946548553021,0.11050256037778768,149.66364463233674,0.03981801471880981,0.9535273621184822,0.3013064381843986,153,0.02191372677714149,0.03760215066079157
h002_mid_k20,1,84,1.68,3,1.130946548553021,0.11050256037778768,149.66364124965617,0.03981805795036054,0.9537076577061151,0.3007352716804522,150,0.07174934328818093,0.03760215066079157
h002_mid_k20,1,84,1.68,4,1.130946548553021,0.11050256037778768,120.96030056578479,0.0391492858533499,0.9597347001709226,0.2809080014663674,122,0.07785331542143681,0.03760215066079157
h002_mid_k20,1,84,1.68,5,1.130946548553021,0.11050256037778768,173.3947893497641,0.023372227723751218,0.9599054801810175,0.2803238646966215,173,0.047972660820472836,0.03760215066079157
h002_mid_k20,1,86,1.72,1,1.130946548553021,0.10908200740816731,170.18381310089865,0.05757817220737034,0.8192417067842447,0.5734483637305434,174,0.021858856466170182,0.06711865538026068
h002_mid_k20,1,86,1.72,2,1.130946548553021,0.10908200740816731,170.1838157921087,0.05757813498137544,0.8234009245457641,0.5674600580280352,171,0.08292926166658564,0.06711865538026068
h002_mid_k20,1,86,1.72,3,1.130946548553021,0.10908200740816731,169.49997994862326,0.055620218274809695,0.8892809836993841,0.45736127080313177,165,0.02865956937863688,0.06711865538026068
h002_mid_k20,1,86,1.72,4,1.130946548553021,0.10908200740816731,122.07024692363825,0.058875316591529815,0.9092113299677662,0.4163349102084109,122,0.10908200740816731,0.06711865538026068
h002_mid_k20,1,86,1.72,5,1.130946548553021,0.10908200740816731,143.98072410200234,0.04311055589772172,0.9550695736209509,0.29638169569576145,145,0.05594187309079927,0.06711865538026068
h002_mid_k20,1,88,1.76,1,1.130946548553021,0.11131730850115447,171.65531725112385,0.07479279599383229,0.7755712517225225,0.631260036357094,171,0.1037400356360719,0.057996916534178496
h002_mid_k20,1,88,1.76,2,1.130946548553021,0.11131730850115447,171.49997997828802,0.07462762624695668,0.7974707545863051,0.603357601741744,167,0.035686868288232546,0.057996916534178496
h002_mid_k20,1,88,1.76,3,1.130946548553021,0.11131730850115447,123.14044722961569,0.059406383878530415,0.9076555430054078,0.4197158744335959,123,0.11131730850115447,0.057996916534178496
h002_mid_k20,1,88,1.76,4,1.130946548553021,0.11131730850115447,123.14043305541156,0.0594063767416638,0.9221510267519242,0.38683004518828745,126,0.02624185534719716,0.057996916534178496
h002_mid_k20,1,88,1.76,5,1.130946548553021,0.11131730850115447,117.63563468770076,0.04355482072501976,0.9433170919062847,0.33189285035606103,114,0.005512609924789234,0.057996916534178496
h002_mid_k20,1,90,1.8,1,1.130946548553021,0.11170421400439239,118.66119712582224,0.06434953522572516,0.8951326005246054,0.44579998595564946,119,0.11170421400439239,0.03534978979204572
h002_mid_k20,1,90,1.8,2,1.130946548553021,0.11170421400439239,166.39912015895948,0.03386591315450983,0.9300817846439563,0.3673525198954177,167,0.05696221576918516,0.03534978979204572
h002_mid_k20,1,90,1.8,3,1.130946548553021,0.11170421400439239,125.01771069600068,0.049348641251118625,0.9453815342946414,0.32596587952531203,123,0.0738440350517247,0.03534978979204572
h002_mid_k20,1,90,1.8,4,1.130946548553021,0.11170421400439239,125.01771465638853,0.04934859434460012,0.9513409650982116,0.30814017609848227,129,0.04387372851668445,0.03534978979204572
h002_mid_k20,1,90,1.8,5,1.130946548553021,0.11170421400439239,144.3452597144427,0.03722072617050596,0.959582398283396,0.28142782539167394,144,0.07351187220595516,0.03534978979204572
h002_mid_k20,1,92,1.84,1,1.130946548553021,0.11273486566444275,169.67472176934564,0.04991067180200108,0.8072458130874864,0.5902153820875244,174,0.01362983355164546,0.0874838819703923
h002_mid_k20,1,92,1.84,2,1.130946548553021,0.11273486566444275,169.67466895135658,0.0499108461981748,0.866147207383503,0.49978897060835503,171,0.06430912839547846,0.0874838819703923
h002_mid_k20,1,92,1.84,3,1.130946548553021,0.11273486566444275,169.67466975232878,0.0499108492028476,0.8681615118044859,0.4962817641434647,166,0.05614442789943077,0.0874838819703923
h002_mid_k20,1,92,1.84,4,1.130946548553021,0.11273486566444275,119.85193974969741,0.06353401388158618,0.8967949218669954,0.4424464579060051,119,0.11273486566444275,0.0874838819703923
h002_mid_k20,1,92,1.84,5,1.130946548553021,0.11273486566444275,113.94978596096371,0.04746880124732416,0.9399337943495878,0.34135679609403874,115,0.06447275204551835,0.0874838819703923
h002_mid_k20,1,94,1.8800000000000001,1,1.130946548553021,0.10955247198924747,171.10766839111204,0.07389086101704491,0.6550128827068453,0.7556177098824965,175,0.006926725281583507,0.08275592611191601
h002_mid_k20,1,94,1.8800000000000001,2,1.130946548553021,0.10955247198924747,171.10766364143046,0.07389085055098694,0.7485753002030834,0.6630497869133686,171,0.0929479609358856,0.08275592611191601
h002_mid_k20,1,94,1.8800000000000001,3,1.130946548553021,0.10955247198924747,169.49997994862326,0.062035238026570495,0.8462161181565773,0.5328398271263266,165,0.04175771156971851,0.08275592611191601
