cell,time,q,q_gauge,abs_q,hp_edge,case,map_kind,h,kappa,phi_right,seed_class,case_short
52,0.52,0.0175727755848258,0.0175727755848258,0.0175727755848258,0.02681950710009,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
53,0.53,-0.0187156349725312,0.0187156349725312,0.0187156349725312,0.0266602691649462,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
54,0.54,0.0167779546023541,0.0167779546023541,0.0167779546023541,0.0261524464784726,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
55,0.55,-0.0178704851127848,0.0178704851127848,0.0178704851127848,0.0255358864424436,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
56,0.56,0.0158294649646781,0.0158294649646781,0.0158294649646781,0.0266239966113818,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
57,0.5700000000000001,-0.0168416543614836,0.0168416543614836,0.0168416543614836,0.0273537086975697,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
58,0.58,0.0139739461433834,0.0139739461433834,0.0139739461433834,0.028704105942442,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
59,0.59,-0.0148514368984877,0.0148514368984877,0.0148514368984877,0.0286239208893039,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
60,0.6,0.0115739826028218,0.0115739826028218,0.0115739826028218,0.0284883534393239,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
61,0.61,-0.0124248331757362,0.0124248331757362,0.0124248331757362,0.0274922845340754,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
62,0.62,0.0092283035297686,0.0092283035297686,0.0092283035297686,0.0272255269380078,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
63,0.63,-0.0099999089196226,0.0099999089196226,0.0099999089196226,0.0274659424496628,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
64,0.64,0.0067661781912423,0.0067661781912423,0.0067661781912423,0.0252294852087592,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
65,0.65,-0.0074803695250298,0.0074803695250298,0.0074803695250298,0.0253564047499346,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
66,0.66,0.0041076771257477,0.0041076771257477,0.0041076771257477,0.0247211222666451,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
67,0.67,-0.0047907714959747,0.0047907714959747,0.0047907714959747,0.0243182169917618,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
68,0.68,0.0016229320448692,0.0016229320448692,0.0016229320448692,0.0215447136275929,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
69,0.6900000000000001,-0.0022772144618177,0.0022772144618177,0.0022772144618177,0.0204163373632913,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
70,0.7000000000000001,-0.0005948030766255,-0.0005948030766255,0.0005948030766255,0.0189841434278164,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
71,0.71,2.399040367723291e-05,-2.399040367723291e-05,2.399040367723291e-05,0.01883273048277,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
72,0.72,-0.0032906246631845,-0.0032906246631845,0.0032906246631845,0.0180833122124677,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
73,0.73,0.0028322357297024,-0.0028322357297024,0.0028322357297024,0.0166509895916931,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
74,0.74,-0.006155986960735,-0.006155986960735,0.006155986960735,0.0147995728363402,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
75,0.75,0.0057541862173395,-0.0057541862173395,0.0057541862173395,0.0110592526696409,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
76,0.76,-0.0088081686713316,-0.0088081686713316,0.0088081686713316,0.0106859569970015,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
77,0.77,0.0085602173946029,-0.0085602173946029,0.0085602173946029,0.0069673437341162,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
78,0.78,-0.0112765761024448,-0.0112765761024448,0.0112765761024448,0.0048356261335243,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
79,0.79,0.0112275336656357,-0.0112275336656357,0.0112275336656357,0.0013975443414763,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
80,0.8,-0.0139635821517363,-0.0139635821517363,0.0139635821517363,0.0008316616912313,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
81,0.81,0.0140982512663858,-0.0140982512663858,0.0140982512663858,0.0026753354564249,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
82,0.8200000000000001,-0.0166538494299905,-0.0166538494299905,0.0166538494299905,0.0052340847571252,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
83,0.8300000000000001,0.0169352708140127,-0.0169352708140127,0.0169352708140127,0.0089399964275331,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
84,0.84,-0.0192967247746909,-0.0192967247746909,0.0192967247746909,0.0109311402499644,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
85,0.85,0.0196513271867709,-0.0196513271867709,0.0196513271867709,0.0118268029250733,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
86,0.86,-0.022079713594316,-0.022079713594316,0.022079713594316,0.0136683071631837,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
87,0.87,0.0225750805391959,-0.0225750805391959,0.0225750805391959,0.013263864326277,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
88,0.88,-0.0248219115119031,-0.0248219115119031,0.0248219115119031,0.017825879226041,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
89,0.89,0.0252446488939165,-0.0252446488939165,0.0252446488939165,0.0182878524327538,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
90,0.9,-0.0273053990498518,-0.0273053990498518,0.0273053990498518,0.0213142027235764,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
91,0.91,0.027702222208896,-0.027702222208896,0.027702222208896,0.0219492245555522,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
92,0.92,-0.0294601692558147,-0.0294601692558147,0.0294601692558147,0.0261800659287715,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
93,0.93,0.0295787025018579,-0.0295787025018579,0.0295787025018579,0.0263328504635512,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
94,0.94,-0.0311659508295036,-0.0311659508295036,0.0311659508295036,0.0287047299949998,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
95,0.95,0.0310637304735233,-0.0310637304735233,0.0310637304735233,0.0294890489562462,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
96,0.96,-0.0325483278955826,-0.0325483278955826,0.0325483278955826,0.0325000234341523,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
97,0.97,0.0315646212875093,-0.0315646212875093,0.0315646212875093,0.0354800507920591,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
98,0.98,-0.0328248184472005,-0.0328248184472005,0.0328248184472005,0.03631855090374,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
99,0.99,0.0307173021111058,-0.0307173021111058,0.0307173021111058,0.0386991633919827,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
100,1.0,-0.0316205265848437,-0.0316205265848437,0.0316205265848437,0.0366432678203554,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
101,1.01,0.0289715597893962,-0.0289715597893962,0.0289715597893962,0.0389557645988846,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
102,1.02,-0.0295722141143746,-0.0295722141143746,0.0295722141143746,0.0391621822216102,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
103,1.03,0.0254491158473017,-0.0254491158473017,0.0254491158473017,0.0419338008794671,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
104,1.04,-0.0254342080745704,-0.0254342080745704,0.0254342080745704,0.0398676146183777,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
105,1.05,0.0201293341710885,-0.0201293341710885,0.0201293341710885,0.0440798320138449,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
106,1.06,-0.0195190829784958,-0.0195190829784958,0.0195190829784958,0.0424884838272186,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
107,1.07,0.0127479462899298,-0.0127479462899298,0.0127479462899298,0.0453158983135898,h0.01_k5_max,True,0.01,5,0.375,max,"h=0.01, k=5, max"
