label,epsilon,a0,cell,time,hp_edge,hp_ahead_max,hp_ahead_energy,mismatch_l2
h001_k5_eps030,0.3,0.005,761,7.61,0.0077290583132606306,0.00010667274603482267,1.295105803355455e-08,0.05674773259149103
h001_k5_eps030,0.3,0.005,762,7.62,0.007741492816476609,0.00011387936634495978,1.4750633246049537e-08,0.05678709718307181
h001_k5_eps030,0.3,0.005,763,7.63,0.007729195296692654,0.00010667474579575884,1.2951527798650254e-08,0.05687793234922887
h001_k5_eps030,0.3,0.005,764,7.640000000000001,0.007741552306720707,0.00011387992426848052,1.4750765864988508e-08,0.056917290148047084
h001_k5_eps030,0.3,0.005,765,7.65,0.0077290834861012524,0.00010667136426357191,1.295069247911163e-08,0.05700802037545197
h001_k5_eps030,0.3,0.005,766,7.66,0.007741373616970269,0.00011387627777024426,1.4749814345531403e-08,0.0570474300949935
h001_k5_eps030,0.3,0.005,767,7.67,0.007729259699484894,0.00010667587887739098,1.2951832031231414e-08,0.05713845891827067
h001_k5_eps030,0.3,0.005,768,7.68,0.00774168230496688,0.00011388348144914,1.4751696574770114e-08,0.057177950997773876
h001_k5_eps030,0.3,0.005,769,7.69,0.007729364305566424,0.00010667666166962754,1.295199468912008e-08,0.057268838916209604
h001_k5_eps030,0.3,0.005,770,7.7,0.0077419699529561355,0.00011388813518503727,1.4752920056885043e-08,0.057308542796547846
h001_k5_eps030,0.3,0.005,771,7.71,0.007729486881819913,0.00010667733747787126,1.2952144424734618e-08,0.05739928631636359
h001_k5_eps030,0.3,0.005,772,7.72,0.007742219806829878,0.00011389288384677839,1.4754167165186223e-08,0.057439111271702925
h001_k5_eps030,0.3,0.005,773,7.73,0.0077297231483199206,0.00010668120217107294,1.295309104772977e-08,0.057529792704391305
h001_k5_eps030,0.3,0.005,774,7.74,0.0077421335188299625,0.00011389041355235005,1.475349337382799e-08,0.057569510623763344
h001_k5_eps030,0.3,0.005,775,7.75,0.007729850539984992,0.0001066831959194756,1.2953597359716558e-08,0.057660342661045784
h001_k5_eps030,0.3,0.005,776,7.76,0.007742343136041574,0.00011389507737968538,1.4754716500888178e-08,0.05770022767986729
h001_k5_eps030,0.3,0.005,777,7.7700000000000005,0.007730044622088947,0.00010668647065114882,1.2954374439288422e-08,0.057790947576552475
h001_k5_eps030,0.3,0.005,778,7.78,0.007742572620483486,0.00011389840321902985,1.4755572087755734e-08,0.05783082093929869
h001_k5_eps030,0.3,0.005,779,7.79,0.007730001957098861,0.00010668369528431002,1.2953672398529214e-08,0.057921175998174625
h001_k5_eps030,0.3,0.005,780,7.8,0.007742138979752704,0.00011388855083890315,1.47529901920087e-08,0.05796108946681376
h001_k5_eps030,0.3,0.005,781,7.8100000000000005,0.007730036929312463,0.00010668654069811364,1.295441435508814e-08,0.058051800070459895
h001_k5_eps030,0.3,0.005,782,7.82,0.007742349099093829,0.00011389460999312195,1.4754583273408987e-08,0.05809181648974246
h001_k5_eps030,0.3,0.005,783,7.83,0.007730176562152548,0.00010668848827000759,1.2954885306741751e-08,0.05818257451999572
h001_k5_eps030,0.3,0.005,784,7.84,0.007742519478554455,0.00011389751923112413,1.4755332973413736e-08,0.058222675416916767
h001_k5_eps030,0.3,0.005,785,7.8500000000000005,0.0077304814157416035,0.00010669376403409344,1.2956175920704898e-08,0.05831336009702655
h001_k5_eps030,0.3,0.005,786,7.86,0.007742876720502623,0.0001139037836991756,1.47569790305188e-08,0.058353656156664394
h001_k5_eps030,0.3,0.005,787,7.87,0.007730815441114625,0.00010669927258107966,1.2957510308953299e-08,0.058444144729459226
h001_k5_eps030,0.3,0.005,788,7.88,0.007742882011873378,0.00011390246133591392,1.4756600917146387e-08,0.05848430328847647
h001_k5_eps030,0.3,0.005,789,7.890000000000001,0.007730799891665918,0.00010669749173545114,1.2957072651220843e-08,0.058574861805412326
h001_k5_eps030,0.3,0.005,790,7.9,0.0077429196006321786,0.00011390361054015603,1.475689474767968e-08,0.058615123644751875
h001_k5_eps030,0.3,0.005,791,7.91,0.007731035462893347,0.0001067021889195104,1.2958227502756112e-08,0.058705875421856867
h001_k5_eps030,0.3,0.005,792,7.92,0.007743403033580726,0.00011391317463613043,1.4759399694114216e-08,0.05874615590478332
h001_k5_eps030,0.3,0.005,793,7.930000000000001,0.007730945235956312,0.0001066975916641455,1.2957063466404564e-08,0.058836441398457874
h001_k5_eps030,0.3,0.005,794,7.94,0.007743068966427523,0.00011390550683747187,1.4757392464223114e-08,0.05887675437674464
h001_k5_eps030,0.3,0.005,795,7.95,0.0077308577626208986,0.00010669756246086197,1.2957082874449942e-08,0.058967224549679786
h001_k5_eps030,0.3,0.005,796,7.96,0.007743301087651817,0.00011391120098081499,1.475891352979034e-08,0.059007856099234375
h001_k5_eps030,0.3,0.005,797,7.97,0.007731058036266153,0.00010670114442325576,1.2957951866911515e-08,0.05909823598630346
h001_k5_eps030,0.3,0.005,798,7.98,0.007743513701081925,0.00011391531013063586,1.4759970914205878e-08,0.059138849544918666
h001_k5_eps030,0.3,0.005,799,7.99,0.007731258544346101,0.00010670355641363963,1.2958540173458564e-08,0.059229267944118806
h001_k5_eps030,0.3,0.005,800,8.0,0.007743675772963217,0.000113918171775225,1.4760707547088256e-08,0.05926997521251455
h001_k5_eps030,0.3,0.005,801,8.01,0.00773135049593192,0.00010670443712347111,1.2958730920939443e-08,0.05936016673823155
h001_k5_eps030,0.3,0.005,802,8.02,0.007743647824775386,0.00011391639859681632,1.4760239913255839e-08,0.059400931230901746
h001_k5_eps030,0.3,0.005,803,8.03,0.007731297323151465,0.00010670284073900459,1.2958344509329232e-08,0.05949108418978569
h001_k5_eps030,0.3,0.005,804,8.040000000000001,0.007743514115726082,0.00011391352405271465,1.4759491874395014e-08,0.05953198187971745
h001_k5_eps030,0.3,0.005,805,8.05,0.007731616489917557,0.00010671069926355568,1.2960297024561509e-08,0.05962242612258987
h001_k5_eps030,0.3,0.005,806,8.06,0.007744162178729515,0.00011392727027784513,1.4763091060659564e-08,0.059663406274726376
h001_k5_eps030,0.3,0.005,807,8.07,0.007731651567425393,0.00010670813463752954,1.295961510043915e-08,0.05975341699374963
h001_k5_eps030,0.3,0.005,808,8.08,0.007743803800507852,0.00011391843087471879,1.4760744445674707e-08,0.05979413680971794
h001_k5_eps030,0.3,0.005,809,8.09,0.007731528886952114,0.00010670654650240631,1.2959262512226321e-08,0.05988438247916493
h001_k5_eps030,0.3,0.005,810,8.1,0.007743722860259557,0.00011391787178366297,1.4760619620238969e-08,0.059925398808847584
h001_k5_eps030,0.3,0.005,811,8.11,0.007731515338273436,0.00010670684538579818,1.295931922671203e-08,0.060015486970583475
h001_k5_eps030,0.3,0.005,812,8.120000000000001,0.007743915822429378,0.00011392165735998189,1.4761617607679203e-08,0.06005663521158351
h001_k5_eps030,0.3,0.005,813,8.13,0.00773170343043317,0.00010671009648464345,1.296012082857257e-08,0.0601468472254993
h001_k5_eps030,0.3,0.005,814,8.14,0.007744238509103184,0.00011392840436115006,1.4763370674814066e-08,0.06018805087380436
h001_k5_eps030,0.3,0.005,815,8.15,0.007731999542212698,0.00010671401524602563,1.296106900224392e-08,0.06027822279331733
h001_k5_eps030,0.3,0.005,816,8.16,0.007744498188901435,0.00011393265634409926,1.4764472855260703e-08,0.060319401945812874
h001_k5_eps030,0.3,0.005,817,8.17,0.007732016072055576,0.00010671237397741596,1.2960649545109729e-08,0.060409330824405055
h001_k5_eps030,0.3,0.005,818,8.18,0.007744178208720198,0.00011392529719949744,1.476253588871913e-08,0.060450469980408615
h001_k5_eps030,0.3,0.005,819,8.19,0.007731955273087505,0.00010671289389531617,1.2960799923391813e-08,0.06054063221162338
h001_k5_eps030,0.3,0.005,820,8.2,0.0077445407099793265,0.00011393377713762817,1.4764781849226873e-08,0.06058211428676171
h001_k5_eps030,0.3,0.005,821,8.21,0.0077319287382148424,0.000106710655343301,1.2960202858192047e-08,0.06067186717440043
h001_k5_eps030,0.3,0.005,822,8.22,0.007744406278224265,0.00011393041082851939,1.4763883140408539e-08,0.06071333593538579
h001_k5_eps030,0.3,0.005,823,8.23,0.00773202606448721,0.00010671277313359406,1.2960749347270451e-08,0.060803249492598514
h001_k5_eps030,0.3,0.005,824,8.24,0.007744473514788293,0.0001139319791653129,1.4764301295462963e-08,0.06084481696605846
h001_k5_eps030,0.3,0.005,825,8.25,0.007732141232749869,0.00010671450733681165,1.2961173371200246e-08,0.06093462909580308
h001_k5_eps030,0.3,0.005,826,8.26,0.0077444047906685375,0.0001139300972105288,1.4763791513447299e-08,0.06097618183429975
h001_k5_eps030,0.3,0.005,827,8.27,0.007732245226346801,0.00010671653533005391,1.296167382636801e-08,0.06106609992441906
